ID,ADDRESS1,INSTITUTION,ADDRESS2,CITY,PROVINCE,ZIP,COUNTRY,LATITUDE,LONGITUDE
654023,BLDG 22 ROAD # 42  BLOCK # 910,HAWAR INTERNATIONAL SCHOOL WLL,AL GHARBI,RIFFA,,,BAHRAIN,26.1182257,50.5523927
654015,1600 SHAIKH SALMAN HWY,KHAWIS SCHOOL-COURT CROWN PR,,RIFFA,,,BAHRAIN,26.1284863,50.5373415
654350,PO BOX 28503,NASEEM INTERNATIONAL SCHOOL,,W RIFFA,,,BAHRAIN,26.152951,50.5410566
654170,PO BOX 558,INDIAN SCHOOL BAHRAIN,,MANAMA,,,BAHRAIN,26.158445,50.5412964
654000,ROAD 4109 BLDG 119,ST CHRISTOPHER'S SCHOOL,PO BOX 32052,ISA TOWN 841,,,BAHRAIN,26.158538,50.542398
654013,BLDG 161 RD 4111 ISA TOWN 841,IBN KHULDOON NATIONAL SCHOOL,,MANAMA,,,BAHRAIN,26.1585854,50.5507796
654024,BLDG 301 RD 1115 BLOCK 611,ALIA NATIONAL SCHOOL,ALHAMRIYAH,SITRA,,,BAHRAIN,26.1609379,50.6163922
654166,POST OFFICE BOX 32411,BAHRAIN BAYAN SCHOOL,BLDG 230 ROAD 4111,ISA TOWN,,,BAHRAIN,26.1613836,50.5491434
654017,BLDG 1080 RD 1425 BLOCK 1014,BRITISH SCHOOL OF BAHRAIN,,HAMALA,,,BAHRAIN,26.1618124,50.471585
654012,PO BOX 2512,ABDUL RAHMAN KANOO INTNTL SCHL,,MANAMA,,,BAHRAIN,26.1797683,50.53691
654220,PO BOX 15826,MODERN KNOWLEDGE SCHOOL,,MANAMA,,,BAHRAIN,26.2065699,50.6019566
654016,BUILDING 399 ROAD 3009,NEW MILLENNIUM SCHOOL DPS,BLOCK 330 BUGHAZAL,MANAMA,,,BAHRAIN,26.2118321,50.5720572
654010,P O BOX 26489,ALHEKMA INTERNATIONAL MODEL SC,,ADLIYA,,,BAHRAIN,26.2144884,50.5847544
654022,BUILDING 214 ROAD 907,CREATIVITY PRIVATE SCHOOL,BLOCK 309 ADLIYA,MANAMA,,,BAHRAIN,26.220513,50.582306
654020,PO BOX 18041,AMA INTERNATIONAL SCHL-BAHRAIN,,MANAMA,,,BAHRAIN,26.2235305,50.5875935
654009,PO BOX 10079,SANABIL PRIVATE SCHOOL,BAHRAIN,MANAMA,,,BAHRAIN,26.2290666,50.4864264
654019,ROAD 641 BLDG 2070 AREA 306,AL RAJA SCHOOL,PO BOX 1,MANAMA,,,BAHRAIN,26.2322763,50.5845931
654014,PO BOX 50559,INTERNATIONAL SCHOOL CHOUEIFAT,,MANAMA,,,BAHRAIN,26.2777248,50.6658762
651004,7 RASHIK HAZARI LANE,INTERNATIONAL EDUCATION FNDTN,CHAWK BAZAR,CHITTAGONG,,4000,BANGLADESH,22.355967,91.8389008
651005,51 PANCHLAISH R/A RD 2,PRESIDENCY INTERNATIONAL SCHL,,CHITTAGONG,,,BANGLADESH,22.3609239,91.8336879
651006,HOUSE 11 ROAD 1 NASIRABAD,SUNSHINE GRAMMAR SCHOOL,HOUSING SOCIETY,CHITTAGONG,,4000,BANGLADESH,22.3642391,91.8280597
651024,HOUSE NO 95/1 ROAD NO 11/A,MAPLE LEAF INTERNATIONAL SCHL,DHANMONDI,DHAKA,,1209,BANGLADESH,23.7473126,90.3714978
651020,HOUSE NO 8&9 B ROAD NO 83,CHITTAGONG GRAMMAR SCHL DHAKA,GULSHAN-2,DHAKA,,1212,BANGLADESH,23.7983033,90.4137629
651010,12 UNITED NATIONS RD BARIDHARA,AMERICAN INTL SCHOOL/DHAKA,,DHAKA,,1212,BANGLADESH,23.8007767,90.4194495
651021,HOUSE #08 ROAD #83 GULSHAN-2,GREEN DALE INTERNATIONAL SCHL,,DHAKA,,1212,BANGLADESH,23.8016642,90.4132177
651002,PLOT 80 BLOCK E,INTERNATIONAL SCHOOL OF DHAKA,BAHUNDHARA R/A,DHAKA,,1229,BANGLADESH,23.8099066,90.4310576
651023,PLOT # 288/A ROAD #15 BLOCK C,EBENEZER INTERNATIONAL SCHOOL,BASHUNDHARA R/A,DHAKA,,1229,BANGLADESH,23.8170418,90.4297824
651022,PLOT 7 ROAD 6 SECTOR 6,INTERNATIONAL TURKISH HOPE SCH,UTTARA,DHAKA,,1230,BANGLADESH,23.8615005,90.4023305
890501,COLLYMORE ROCK,ST URSULA'S SCHOOL,,ST MICHAEL,,,BARBADOS,13.0936389,-59.5960058
890040,WATERFORD,COMBERMERE SCHOOL,,ST MICHAEL,,BB11050,BARBADOS,13.1171709,-59.6020505
890065,BLACK ROCK,ELLERSLIE SECONDARY SCHOOL,,ST MICHAEL,,BB12015,BARBADOS,13.1293074,-59.6262433
890502,HUSBANDS ST JAMES,CARIBBEAN UNION-QUEENS COLLEGE,,BRIDGETOWN,,,BARBADOS,13.1462374,-59.6235646
890550,MASSIAH ST,LODGE SCHOOL,,ST JOHN,,,BARBADOS,13.1668498,-59.4881773
890061,SOCIETY,CODRINGTON SCHOOL,,SAINT JOHNS,,BB 20008,BARBADOS,13.1715087,-59.4778698
716370,146 DREVE RICHELLE,SAINT JOHNS INTERNATIONAL SCH,,WATERLOO,,1410,BELGIUM,50.7047021,4.4150871
716121,9 AVENUE DU LYCEE FRANCAIS,LYCEE FRANCAIS JEAN MONNET,,BRUSSELS,,1180,BELGIUM,50.7884712,4.3454062
716240,19 KATTENBERG,INTERNATIONAL SCHOOL BRUSSELS,,BRUSSELS,,1170,BELGIUM,50.79087,4.417255
716122,RUE DE LA VICTOIRE 26,HARARI COLLEGE WORLDWIDE,,BRUSSELS,,1060,BELGIUM,50.8319741,4.3464771
574910,PATER DUPIERREUXLAAN 1,BRITISH SCHOOL OF BRUSSELS,,TERVUREN,,3080,BELGIUM,50.8320443,4.5246398
716123,URSULINENSTRAAT 4,SINT - JAN BERCHMANS COLLEGE,,BRUSSELS,,1000,BELGIUM,50.8417737,4.3488683
716130,WOLUWE-ST-LAMBERT,ATHENEE ROYAL,,BRUSSELS,,1200,BELGIUM,50.849615,4.4360956
716202,AV OSCAR JESPERS 75,EUROPEAN SCHOOL BRUSSELS II,,BRUSSELS,,1200,BELGIUM,50.8571807,4.4422474
716284,EUROPAWIJK 100,EUROPEAN SCHOOL MOL,,MOL,,B2400,BELGIUM,51.2013007,5.0449764
716060,JACOB JORDAENSSTRAAT 77,INTERNATIONAL EDUCATION FNDTN,,ANTWERP,,2018,BELGIUM,51.2084293,4.413917
716340,KLOOSTERSTRAAT 11,WICO CAMPUS SINT-JOZEF,,LOMMEL,,3920,BELGIUM,51.2414208,5.310951
716285,VELTWIJCKLAAN 180,ANTWERP INTERNATIONAL SCHOOL,2180 EKEREN,ANTWERP,,,BELGIUM,51.2806677,4.4302111
810024,41 NEW CITY AREA,TOLEDO COMMUNITY COLLEGE,,PUNTA GORDA TOWN,,,BELIZE,16.1052051,-88.8064495
810109,POST OFFICE BOX 84,STANN CREEK ECUMENICAL COLLEGE,,DANGRIGA,,,BELIZE,16.963194,-88.226453
810045,POST OFFICE BOX 163,SACRED HEART COLLEGE,,SAN IGNACIO CAYO,,,BELIZE,17.1610768,-89.0741112
810017,11/13 DEAN CRESCENT,QSI INTERNATIONAL SCHOOL BELIZ,UNIVERSITY HEIGHTS CAYO DIST,BELMOPAN,,,BELIZE,17.237252,-88.761298
810022,BELMOPAN COMPREHENSIVE SCHOOL,BELMOPAN COMPREHENSIVE SCHOOL,,BELMOPAN,,,BELIZE,17.245532,-88.7689387
810044,34 YARBOROUGH ROAD,WESLEY COLLEGE,POST OFFICE BOX 543,BELIZE CITY,,,BELIZE,17.4873161,-88.1904853
810020,71 REGENT STREET,ANGLICAN CATHEDRAL COLLEGE,POST OFFICE BOX 98,BELIZE CITY,,,BELIZE,17.4891393,-88.1877437
810050,6 HUTSON ST,SAINT CATHERINE ACADEMY,,BELIZE CITY,,,BELIZE,17.49684,-88.1826163
810043,PRINCESS MARGARET DRIVE,PALLOTTI HIGH SCHOOL,,BELIZE CITY,,,BELIZE,17.5050251,-88.1971102
810018,PRINCESS MARGARET DRIVE,BELIZE HIGH SCHOOL,,BELIZE CITY,,0,BELIZE,17.5068463,-88.1972662
810040,BOX 539 PRINCESS MARGARET DR,NAZARENE HIGH SCHOOL,,BELIZE CITY,,,BELIZE,17.5078097,-88.1984808
810100,PRINCESS MARGARET DR.,ST JOHNS COLLEGE HIGH SCHOOL,PO BOX 548,BELIZE CITY,,,BELIZE,17.513546,-88.1992421
810600,POST OFFICE BOX 23,SAN PEDRO HIGH SCHOOL,,SAN PEDRO TOWN,,,BELIZE,17.9246672,-87.9592862
810035,POST OFFICE BOX 64,MUFFLES COLLEGE,,ORANGE WALK TOWN,,,BELIZE,18.0867845,-88.5634774
810025,POST OFFICE BOX 63 COROZAL TWN,COROZAL COMMUNITY COLLEGE,COROZAL DISTRICT,COROZAL,,,BELIZE,18.3941597,-88.4058388
601005,LOT 126 127 ZONE RESIDENTIELLE,QSI INTERNATIONAL SCHL - BENIN,DE LA RADIO,COTONOU AHOUANLE,,02 BP 1087,BENIN,6.3553113,2.4167608
601001,HAIE VIVE,ENGLISH INTERNATIONAL SCHOOL,WEST AFRICA,COTONOU,,08BP0430,BENIN,6.357205,2.390975
601000,05 BP 2537 AKPAKPA CENTRE,AMERICAN INTL SCH OF COTONOU,,COTONOU LITTORAL,,,BENIN,6.3695322,2.4132338
601003,06 BP 700,NEW COVENANT AMERICAN SCHOOL,,COTONOU,,,BENIN,6.3695322,2.4132338
601002,BP 06 2457,INTERNATIONAL CHRST SCH BENIN,,COTONOU,,,BENIN,6.3702928,2.3912362
601004,BY PHARMQUICK OPPOSITE TUNDE,COMPLEXE SCOLAIRE DE LA CITE,MOTORS,COTONOU,,2524BP,BENIN,6.3702928,2.3912362
805260,PO BOX SN114,BERMUDA INSTITUTE OF SDA,,SOUTHAMPTON,,SN BX,BERMUDA,32.2607422,-64.8209034
805800,117 MIDDLE ROAD,WARWICK ACADEMY,,WARWICK,,PG01,BERMUDA,32.2759124,-64.7940588
805200,19 RICHMOND RD,BERMUDA HIGH SCHOOL,,PEMBROKE,,HM 08,BERMUDA,32.2955785,-64.7901232
805100,PO BOX HM 1004,MOUNT SAINT AGNES ACADEMY,,HAMILTON,,HMDX,BERMUDA,32.2966033,-64.7852759
805240,SCOTTS HILL ROAD,SANDYS SECONDARY SCHOOL,,SOMERSET,,6-Sep,BERMUDA,32.2976427,-64.8678088
805150,PO BOX HM 2224,SALTUS GRAMMAR SCHOOL,,HAMILTON,,HM JX,BERMUDA,32.2992868,-64.7877412
805805,PO BOX HM 2704,BERKELEY INSTITUTE,,HAMILTON,,HM KX,BERMUDA,32.3025361,-64.7936694
805080,1 CEDARBRIDGE LN,CEDARBRIDGE ACADEMY,,DEVONSHIRE,,DV02,BERMUDA,32.3028272,-64.7669935
805900,107 MIDDLE ROAD,SOMERSFIELD ACADEMY,,DEVONSHIRE,,DV06,BERMUDA,32.311081,-64.750508
805130,213 MIDDLE ROAD,BERMUDA CHRISTIAN ACADEMY,SOUTHAMPTON N EAST,SOUTHAMPTON,,SN04,BERMUDA,33.753539,-116.298306
663001,POST OFFICE BOX 1261,ROYAL ACADEMY,,PANGBISA PARO,,12001,BHUTAN,27.3299392,89.4519442
905640,POST OFFICE BOX 4640,SANTA CRUZ INTERNATIONAL SCH,,SANTA CRUZ,,,BOLIVIA,-17.8416683,-63.2379055
905499,KM 6 1/2 DOBLE VIA LA GUARDIA,SANTA CRUZ CHRISTIAN LEARN CTR,DETRAS DEL CEMENTERIO,CAJON SANTA CRUZ,,4049,BOLIVIA,-17.8351702,-63.2307368
905500,PO BOX 753,SANTA CRUZ COOPERATIVE SCHOOL,,SANTA CRUZ,,,BOLIVIA,-17.8043436,-63.2043198
905021,CAJON 736,CARACHIPAMPA CHRISTIAN SCHOOL,KM 10.5 AV. BLANCO GALINDO,COCHABAMBA,,,BOLIVIA,-17.3919717,-66.2554627
905040,KM 6 A SACABA,HUGHES SCHOOLS,AVENIDA OCTAVA,COCHABAMBA,,,BOLIVIA,-17.3845164,-66.1749039
905025,CASILLA 1247,CENTRO EDUC CRISTIANO BILINGUE,,COCHABAMBA,,,BOLIVIA,-17.3749212,-66.132001
905020,CASILLA 1395,COCHABAMBA COOPERATIVE SCHOOL,,COCHABAMBA,,,BOLIVIA,-17.3717374,-66.1323695
905015,AVENIDA ECOLOGICA KM 1.5,AMERICAN INTERNATIONAL SCHOOL,PO BOX 5309,COCHABAMBA,,,BOLIVIA,-17.3549937,-66.201961
905209,URBANIZACION VALLE DEL SOL EX,HIGHLANDS INTERNATIONAL SCHOOL,FABRICA LADRILLOS MALLASILLA,LA PAZ,,,BOLIVIA,-16.5643458,-68.10482
905320,CASILLA 1679,SAINT ANDREWS SCHOOL,,LA PAZ,,,BOLIVIA,-16.5496001,-68.0866893
905150,COLEGIO CALVERT,AMERICAN COOPERATIVE SCHOOL,CALLE 10 CALACOTO,LA PAZ,,,BOLIVIA,-16.542929,-68.0892977
905301,AV ALEXANDER 100-ACHUMANI,COLEGIO ALEMAN MARISCAL BRAUN,,LA PAZ,,605,BOLIVIA,-16.5290606,-68.0671907
710001,SPANJOLSKI TRG 1,UNITED WORLD COLLEGE,GIMNAZIJA MOSTAR/2ND FL,MOSTAR,,88000,BOSNIA AND HERZEGOVINA,43.3431517,17.8073667
710003,FRANCUSKE REVOLUCIJE BB,INTERNATIONAL HS OF SARAJEVO,,SARAJEVO,,,BOSNIA AND HERZEGOVINA,43.8178691,18.3094793
710004,NALINA 16 HRID,BLOOM PRIVATE INTERNATIONAL HS,,SARAJEVO,,71000,BOSNIA AND HERZEGOVINA,43.8531577,18.4411501
710002,SUTJESKA 1,DRUGA GIMNAZIJA SARAJEVO,,SARAJEVO,,71000,BOSNIA AND HERZEGOVINA,43.862073,18.4123853
710000,OMLADINSKA #16 VOGOSCA,QSI INTL SCH OF SARAJEVO,,SARAJEVO,,71320,BOSNIA AND HERZEGOVINA,43.8979078,18.3494317
604109,PLOT NO 22978 MMANGWEDI RD,WESTWOOD INTERNATIONAL SCHOOL,PHASE 4  PO BOX 2446,GABORONE,,,BOTSWANA,-24.6778105,25.8859361
604100,PRIVATE BAG 0045,MARU-A-PULA SCHOOL,,GABORONE,,,BOTSWANA,-24.647974,25.932301
604097,PRIVATE BAG BR06,LEARNING CENTRE SCHOOL,,GABORONE,,,BOTSWANA,-24.6341698,25.8813802
910024,AVENIDA CORONEL MARCOS 1959,WAY AMER SCHL MARISTA IPANEMA,PEDRA REDONDA,PORTO ALEGRE RS,,91760-000,BRAZIL,-30.130386,-51.2395415
910225,AV JOAO OBINO 110,PAN AMERICAN SCHL PORTO ALEGRE,,PORTO ALEGRE RS,,90470-150,BRAZIL,-30.0358919,-51.182506
910030,PRACA DOM SEBASTIAO 2,WAY AMRCN SCHL MARISTA ROSARIO,INDEPENDENCIA,PORTO ALEGRE RS,,90035-080,BRAZIL,-30.02965,-51.218465
910023,RUA RAMIRO BARCELOS 307 CENTRO,WAY AMRCN SC MARISTA APARECIDA,RIO GRANDE DO SUL,BENTO GONCALVES,,95700-074,BRAZIL,-29.1652354,-51.5151896
910056,AV 7 DE SETEMBRO 1621,UNIVERSIDADE REG INT ERECHIM,,ERECHIM,,99709-910,BRAZIL,-27.6483905,-52.2677053
910601,AVENIDA 15 DE NOVEMBRO 237,COLEGIO SAO JOSE,RIO GRANDE DO SUL,ERECHIM,,99700-000,BRAZIL,-27.636556,-52.270527
910051,420E MATO GROSSO STREET,COLEGIO TRILINGUE INOVACAO,JD ITALIA,CHAPECO,,89802-272,BRAZIL,-27.109836,-52.619597
910242,RUA GOTHARD KAESEMODEL,ESCOLA INTERNACIONAL-JOINVILLE,1024/170,JOINVILLE,,89203-522,BRAZIL,-26.3194133,-48.8554602
910027,RUA BISPO DOM JOSE 2674,WAY AMR SCH MARISTA PARANAENSE,SEMINARIO,CURITIBA PARANA,,80440-080,BRAZIL,-25.447295,-49.298068
910005,RUA PROFESSOR PEDRO PARIGOT DE,COLEGIO POSITIVO INTERNACIONAL,SOUZA 5300 PARANA,CURITIBA,,81280-330,BRAZIL,-25.4446593,-49.3602721
910021,RUA JOSE VALLE 751,WAY AMRCN SCH MARISTA ANJO GUA,SANTA FELICIDADE,CURITIBA PR,,82020-250,BRAZIL,-25.403549,-49.3094399
910131,BRASILIO CUMAN ST 2500,COLEGIO INTERNACIONAL EVEREST,,CURITIBA,,82315-010,BRAZIL,-25.4032473,-49.3699828
910031,R PROF JOAQUIM DE MATOS BARRE-,WAY AMERICAN SCHL MAR SAN MAR,TO 98 SAO LOURENCO,CURITIBA PARANA,,82200-210,BRAZIL,-25.3893371,-49.2704145
910130,RUA EUGENIO BERTOLLI 3900,INTERNATIONAL SCHOOL CURITIBA,SANTA FELICIDADE,CURITIBA,,,BRAZIL,-25.3692518,-49.3270833
910675,RUA CASSIO DE CAMPOS,PAN AMERICAN CHRISTIAN ACADEMY,NOGUEIRA  393,SAO PAULO SP,,04829-310,BRAZIL,-23.729732,-46.713309
910052,RUA SEBASTIAO COCO 21 NOVA,COLEGIO PETROPOLIS,PETROPOLIS SBCAMPO,SAO PAULO,,09771-070,BRAZIL,-23.701976,-46.544401
910010,70 SILVEIRAS ST,LICEU JARDIM,SAO PAULO,SANTO ANDRE,,09071-100,BRAZIL,-23.6530728,-46.5454599
910750,R VIGARIO JOAO PONTES 537,CHAPEL SCHOOL,,SAO PAULO SP,,04748-000,BRAZIL,-23.6493113,-46.6892522
910586,RUA VISCONDE PORTO SEGURO 391,ESCOLA SUICO - BRASILEIRA,SAO PAULO,SAO PAULO,,04642-000,BRAZIL,-23.6464615,-46.6898775
910650,AV GIOVANNI GRONCHI,ESCOLA GRADUADA DE SAO PAULO,4710,SAO PAULO,,05724-002,BRAZIL,-23.6290846,-46.7340331
910598,RUA FLORIANO PEIXOTO DOS,COL VISCONDE DE PORTO SEGURO,"SANTOS, 55                    ",SAO PAULO SP,,05658 080,BRAZIL,-23.6052745,-46.7201262
910058,RUA PEDRO AVANCINE 73,AVENUES SAO PAULO WORLD SCHOOL,SP,SAO PAULO,,05679-160,BRAZIL,-23.6052435,-46.7006833
910057,RUA DIOGO JACOME 848,ESCOLA MOBILE,,SAO PAULO,,04512-001,BRAZIL,-23.5991488,-46.6691203
910029,RUA DOMINGOS DE MORAIS 2565,WAY AMRCN SCH MRST ARQDCSNO,VILA MARIANA,SAO PAOLO SP,,04035-001,BRAZIL,-23.5988773,-46.6362546
910585,RUA ESTELA 268,COLEGIO BANDEIRANTES,SAO PAULO,SP,,04011-001,BRAZIL,-23.5775989,-46.6433704
910589,RUA VERGUEIRO 1951,COLEGIO ETAPA,,SAO PAULO,,04101-000,BRAZIL,-23.5759094,-46.6404295
910006,RUA DO EMISSARIO 333,ST NICHOLAS SCHOOL,SP,SAO PAULO,,05423-070,BRAZIL,-23.5719322,-46.6936764
910700,RUA JUQUIA 166,FUNDACAO ANGLO BRASILEIRA,SAO PAULO,SAO PAULO,,01440-903,BRAZIL,-23.5708583,-46.6816743
910800,ALAMEDA JAU 1061,COLEGIO DANTE ALIGHIERI,,SAO PAULO,,01420-001,BRAZIL,-23.5634584,-46.6590182
910380,RUA JOAQUIM ANTUNES 678,ST FRANCIS COLLEGE,PINHEIROS,SAO PAULO,,05415-001,BRAZIL,-23.5623061,-46.6824173
910043,RUA HADDOCK LOBO 400,COLEGIO SAO LUIS,CERQUEIRA CESAR,SAO PAULO,,01414-902,BRAZIL,-23.556707,-46.6605806
910602,RUA FRANCISCO PATI 40,ESCOLA DO FUTURO,,SAO PAULO,,,BRAZIL,-23.5556453,-46.7571537
910595,RUA OROBO 383,COLEGIO SANTA CRUZ,,SAO PAULO SP,,5466,BRAZIL,-23.5510764,-46.7170518
910041,RUA ALEGRETE-168,COLEGIO NOTRE DAME,SAO PAULO,SUMARE,,01254-010,BRAZIL,-23.5481021,-46.6800459
910009,RUA CAIUBI 123-126 PERDIZES,INSTITUTO PENTAGONO DE ENSINO,,SAO PAULO,,05010-000,BRAZIL,-23.5415149,-46.6698015
910590,AV HIGIENOPOLIS 996,COLEGIO RIO BRANCO,,SAO PAULO SP,,,BRAZIL,-23.540954,-46.6606324
910756,AV MARQUES DE SAO VICENTE 1748,ESCOLA BEIT YAACOV,VARZEA DA BARRA FUNDA,SAO PAULO,,01139-002,BRAZIL,-23.5179195,-46.6777018
910004,ALAMEDA CASTANHEIRAS 250,ASSOCIACAO EDUCACIONAL ESCOLA,,SANTANA DE PARNA,,06543-510,BRAZIL,-23.471102,-46.850166
910063,AVE GIL DE ABREU SOUZA 1850,ST JAMES INTERNATIONAL SCHOOL,,LONDRINA PARANA,,86058-100,BRAZIL,-23.3490034,-51.2077844
910011,AV ALFREDO IGNACIO NOGUEIRA -,COLEGIO PLANCK,PENIDO 550 RES AQUARIUS PARK,SAO JOSE DOS CAM,,12246-000,BRAZIL,-23.2264317,-45.9114565
910584,329 LAURENT MARTINS ST,LEONARDO DA VINCI EDUCACIONAL,JD ESPLANADA II,SAO JOSE DOS CAM,,12242431,BRAZIL,-23.198896,-45.9109833
910033,AV DOUTOR SABASTIAO MENDES DA-,WAY AMRCN SCH VCTN SAO VIC PAL,SILVA 706,JUNDIAI SP,,13208-090,BRAZIL,-23.194517,-46.89321
910300,AV INDEPENDENCIA 5656,SANT ANNA INTERNATIONAL SCHOOL,,VINHEDO,,13280,BRAZIL,-23.025649,-46.9817714
910259,AV PREFEITO DULCIDIO,RIO INTERNATIONAL SCHOOL,CARDOSO 4351 BARRA DA TIJUCA,RIO DE JANEIRO,,22793010,BRAZIL,-23.0065096,-43.3589185
910588,AVE DR ANTONIO BENTO FERRAZ 95,COLEGIO ETAPA VALINHOS,,VALINHOS,,13278-160,BRAZIL,-23.0010219,-47.0092779
910241,RUA MARIO AUTUORI 100,BRITISH SCHOOL-RIO DE JANEIRO,,RIO DE JANEIRO,,22793-270,BRAZIL,-22.9958343,-43.392016
910450,ESTRADA DA GAVEA 132,ESCOLA AMERI DO RIO DE JANEIRO,,RIO DE JANEIRO,,22451-260,BRAZIL,-22.9834299,-43.2466514
910060,AVENIDA IMPERATRIZ LEOPOLDINA,WAY AMERICAN SCH - MAR S J BAR,455,RIO DE JANEIRO,,22775-020,BRAZIL,-22.9667936,-43.382328
910250,RUA VISCONDE DE SILVA,COLEGIO ANDREWS,HUMAITA,RIO DE JANEIRO,,22250,BRAZIL,-22.9585884,-43.1975139
910550,RUA VISCONDE DE CARAVELAS 48,OUR LADY OF MERCY SCHOOL,BOTAFOGO,RIO DE JANEIRO,,22271022,BRAZIL,-22.9562625,-43.1935047
910003,RUA GENERAL SEVERIANO 159,ESCOLA ELEVA,,RIO DE JANEIRO,,22290-040,BRAZIL,-22.954475,-43.1791937
910240,429 AVENIDA PASTEUR URCA RIO,BRITISH SCHOOL OF RIO,,RIO DE JANEIRO,,22290240,BRAZIL,-22.9536561,-43.1693011
910017,PRAIA DE BOTAFOGO 308,WAY AMERICAN SCH - PH BOTAFOGO,,RIO DE JANEIRO,,22250-040,BRAZIL,-22.9446787,-43.1830052
910059,RUA CONDE DE BONFIM 1067,WAY AMERICAN SCH - MAR SAO J T,,RIO DE JANEIRO,,20530-001,BRAZIL,-22.9419049,-43.2509334
910015,RUA PROFESSOR GABIZO 211,WAY AMERICAN SCH - PH TIJUCA,,RIO DE JANEIRO,,20271-064,BRAZIL,-22.917533,-43.221113
910016,RUA GAVIAO PEIXOTO 179,WAY AMERICAN SCHOOL- PH ICARAI,,NITEROI RDJ,,24230-091,BRAZIL,-22.9039781,-43.1095344
910596,RUA EGBERTO FERREIRA DE ARRUDA,COLEGIO NOTRE DAME DE CAMPINAS,CAMARGO 151 SAO PAULO,CAMPINAS,,13092-621,BRAZIL,-22.8953113,-47.002738
910050,RUA CAJAMAR 35,AMERICAN SCHOOL OF CAMPINAS,CHACARA DA BARRA,CAMPINAS,,13090-860,BRAZIL,-22.8833493,-47.0365999
910754,AVE CEZIRA GIOVANONI MORETTI,COLEGIO LUIZ DE QUEIROZ,1100 RESERVA JEQUITIBA SP,PIRACICABA,,13414-157,BRAZIL,-22.693965,-47.6236677
910001,RUA JOSE BONGIOVANI 1595,ESCOLA EDUC BASICA PRUDENTINA,,PRESIDENTE SAO P,,19061-450,BRAZIL,-22.1301858,-51.4089374
910034,RUA CHILE 1750 JD STA ANGELA,COLEGIO SANTA URSULA,RIBEIRAO PRETO CEP 14020-610,SAO PAULO,,,BRAZIL,-21.2101452,-47.8088842
910587,AV MATO GROSSO 227,COLEGIO SALESIANO DOM BASCO,CASA POSTAL 128 MS,CAMPO GRANDE,,79002-905,BRAZIL,-20.4557258,-54.6176444
910028,AVENIDA CHAMPAGNAT 925 CENTRO,WAY AMR SCH MAR NOS SEN DA PEN,,VILA VELHA ES,,29100-011,BRAZIL,-20.3362703,-40.290972
910840,RUA ELIAS TOMMASI SOBRINHO,CENTRO EDUCL LEONARDO DA VINCI,154 SANTA LUCIA,VITORIA,,29056910,BRAZIL,-20.307968,-40.301757
910038,RUA CONSTANTE SODRE 655,CENTRO EDUC PRIMEIRO MUNDO,SANTA LUCIA,VITORIA,,29055-420,BRAZIL,-20.300928,-40.299659
910040,AV PROFESOR MARIO WERNECK 3301,ASSOCIACAO INTL BELO HORIZONTE,BAIRRO BURITIS MG,BELO HORIZONTE,,30575-180,BRAZIL,-19.9772196,-43.9747624
910025,RUA LAVRAS 225 SAO PEDRO,WAY AMER SCH MARISTA DOM SLVRO,,BELO HORIZONTE,,30330-010,BRAZIL,-19.9422981,-43.9349276
910002,PERNAMBUCO ST 880,COLEGIO SANTO ANTONIO,,BELO HORIZONTE,,30130151,BRAZIL,-19.935184,-43.9349762
910805,CAIXA POSTAL 7,NEW TRIBES MISSION SCH VIANOP,RUA 19 DE AGOSTA 10,VIANOPOLIS GOIAS,,75260,BRAZIL,-16.7409861,-48.5163566
910008,AV T-54 QD 101 LT 12/13,COLEGIO ARENA ARENA ENSINO MED,SETOR BUENO GOIAS,GOIANIA,,74215-160,BRAZIL,-16.7060101,-49.2729306
910062,RUA 1139 QUADRA 251 LOTE 13E,WAY AMERICAN SCH - INTEGRADO A,,GOIANIA GOIAS,,74180-180,BRAZIL,-16.7006209,-49.2560461
910032,AV 85 1440 - ST MARISTA,WAY AMRCN SC - MARISTA GOIANIA,,GOIANIA GOIAS,,74160-010,BRAZIL,-16.6939789,-49.263699
910020,RUA J-47 120 ST JAO,WAY AMERICAN SCH INTEGRADO JAO,,GOIANIA GOIAS,,74673-640,BRAZIL,-16.6473968,-49.2236948
910143,SHIS QI 21 AREA ESPECIAL CONJ1,SCHOOL OF THE NATIONS,LAGO SUL CP 7093,BRASILIA,,71619-970,BRAZIL,-15.8541813,-47.8506951
910014,RUA 14 SUL LOTE 6 AGUAS CLARAS,WAY AMRCN S SIGMA AGUAS CLARAS,,BRASILIA DF,,71939-720,BRAZIL,-15.8384906,-48.0190831
910597,SGAS 914 CONJ C LOTES 67/68,BRASILIA INTERNATIONAL SCHOOL,ASA SUL,BRASILIA,,70390-140,BRAZIL,-15.8225763,-47.9266223
910042,SGAS 605,AMERICAN SCHOOL OF BRASILIA,CONJUNTO E LOTES 34/37,BRASILIA,,70200-650,BRAZIL,-15.8174784,-47.889686
910012,SGAS 912 CONJUNTO A,WAY AMERICAN SCH SIGMA ASA SUL,,BRASILIA DF,,70390-120,BRAZIL,-15.8153915,-47.92103
910053,QS 03 RUA 420 LOTE 02,WAY AMERICAN SC LDV TAGUATINGA,TAGUATINGA,BRASILIA DF,,71953-100,BRAZIL,-15.8107481,-48.065751
